1631	467 1034 149 2251 2 3 1034 469 1532 66 595 1283 219 6251 56 418 540 4714 151 481 1045 10952 2248 1045 3489 594 196 810 90 24 1034 210 318 69 96 361 984 304 90 423 96 383 517 1184 90 186 90 186 2057 383 186 120 40 304 1034 3 3376 105 346 85 54 8586 838 622 1289 169 8548 105 1579 1034 6027 3063 494 97 467 135 254 666 1372 1026 2306 3688 802 5837 9073 1930 3387 4430 437 2001 7 1034 1464 2 3 467 322 345 354 1561 2 3 467 768 2 3 210 612 61 672 16 65 875 294 264 263 65 789 962 903 16 542 720 2 3 679 700 791 2 3 223 792 655 355 675 601 160 820 866 531 313 467 1034 149 1034 7 1630 57 40 4679 6
1632	994 6466 149 1112 2 3 2 3 994 352 2 3 994 65 145 12 994 135 284 2242 6884 149 26 4670 19 7 1112 65 2291 682 435 617 426 65 6466 1162 1100 6227 6466 1162 1100 6227 413 51 170 910 621 318 337 6466 7 501 649 354 212 7 964 499 337 357 1025 357 250 41 6466 1162 1100 6227 30 52 30 52 6466 30 52 30 52 6466 1162 30 52 30 52 6466 1100 313 30 52 30 52 416 205 51 205 742 824 7 301 6884 7 469 595 1283 66 418 540 980 66 754 1982 97 195 958 66 453 1577 980 70 7553 7656 66 23196 8086 980 6884 1821 7 339 444 5919 469 66 7 66 2297 1821 201 1521 1186 201 66 1521 1630 240 1940 62 712 1778 82 360 127 230 90 6884 361 3762 25 96 659 96 28 375 109 96 307 1467 90 3650 90 120 90 96 120 40 976 1408 6884 629 7 844 6884 171 2511 7 171 6884 280 458 201 5561 79 180 280 586 117 732 106 312 1827 256 228 17620 2222 625 7 12 994 135 284 2242 6884 26 7 1112 682 435 617 426 65 768 2 3 210 612 61 57 40 6758 6
1633	2817 341 1389 4818 149 205 2 3 2 3 2817 352 2 3 2817 40 341 1389 3 2817 14435 145 12 4818 114 55 963 35 4728 134 172 30 149 210 259 26 1278 24 2906 1815 45 313 3288 682 435 666 943 1530 41 1389 4818 622 313 1389 4818 622 313 413 51 170 910 621 318 337 1389 4818 7 501 649 354 212 7 964 499 337 357 1025 357 250 41 320 313 30 52 30 52 622 313 30 52 30 52 416 205 51 205 742 824 82 24 4818 594 1389 171 189 70 66 968 66 418 1521 1186 66 418 1521 1186 66 1716 1506 418 580 1521 1186 1137 810 90 24 4818 7 229 96 458 835 361 96 984 96 210 375 53 237 304 96 307 186 120 96 307 186 120 232 16 542 306 16 354 40 976 341 1389 4818 821 1539 1579 98 320 7 4027 749 79 142 79 821 320 4239 341 1389 694 2004 482 243 333 1004 1831 1969 1777 7906 167 488 3063 51 170 1707 399 6266 768 2 3 210 612 61 672 16 65 875 294 264 263 65 789 962 903 16 542 720 2 3 679 700 791 2 3 223 792 655 355 675 601 160 820 866 715 4 399 1181 101 22 2 3 2316 135 105 715 4 399 1181 715 135 2205 4617 3851 1707 2817 4468 3960 4268 4587 3477 53 161 669 105 3 4 148 145 2158 148 2181 159 261 488 1156 159 717 208 1382 849 224 426 3 4 65 175 1612 915 103 755 65 737 399 816 1088 401 266 69 261 801 2169 601 1782 2 1 69 488 991 1288 900 22 106 1320 1127 1638 1127 1273 1533 1934 669 105 57 40 8499 6
1634	2139 348 259 26 947 2 3 715 4 399 1181 101 22 2 3 1882 103 105 715 4 399 1181 715 135 27 91 379 377 994 2127 627 1234 1049 1975 2965 1328 4422 812 1086 691 1785 828 467 523 1229 2487 1116 1707 2205 1248 2039 1373 913 2167 1511 279 736 1334 2139 2119 1770 2489 1208 53 161 669 105 3 4 148 145 2158 148 2181 159 261 488 1156 159 717 208 1382 849 224 426 3 4 65 175 1612 915 103 755 65 737 399 816 1088 401 266 69 261 801 2169 601 1782 2 1 69 488 991 1288 900 22 106 1320 1127 1638 1127 1273 1533 1934 669 105 57 40 10152 6
1635	1770 8582 55 1815 2425 2 3 345 354 1561 2 3 1770 1770 205 26 1770 1370 1807 133 2886 373 965 2886 373 322 442 1273 2886 373 965 927 4967 915 282 737 2599 495 7232 7232 135 941 768 2 3 210 612 61 672 16 65 875 294 264 263 65 789 962 903 16 542 720 2 3 679 700 791 2 3 223 792 655 355 675 601 160 820 866 57 40 6591 6
1636	149 19357 786 106 3530 2 3 2242 5484 947 26 2882 149 12520 4979 2294 947 26 3491 947 259 26 644 2693 780 565 309 5664 26 697 3015 1049 135 1725 3 145 644 2693 947 963 711 3355 26 513 108 780 69 666 61 682 435 28 617 1725 2693 7801 1725 2693 7801 413 51 170 910 621 318 337 644 2693 7 501 649 354 212 7 964 499 337 357 1025 357 250 41 644 2693 196 30 52 30 52 644 2693 45 30 52 30 52 644 2693 196 30 52 30 52 644 2693 45 30 52 30 52 416 205 51 205 742 824 82 24 644 2693 173 66 2297 540 2297 540 1477 196 45 365 90 24 644 2693 210 96 361 984 659 96 28 444 375 90 832 90 423 96 90 383 517 1184 186 719 90 383 517 186 2323 40 304 644 2693 167 3573 1588 464 1047 18028 1831 173 748 464 106 821 2936 4812 357 1325 2693 48 815 4 3003 881 4 4374 193 1317 105 151 1880 531 313 2242 5484 947 26 2882 149 12520 4979 2294 947 26 3491 947 259 26 644 2693 780 565 309 5664 26 57 40 4803 6
1637	500 48 254 6626 1327 2887 7140 2 3 2295 242 1621 305 753 708 51 82 378 128 2056 1621 2156 2703 184 838 7 51 708 607 7561 749 708 1126 707 4401 749 1037 312 622 1588 630 16916 1594 6261 1617 254 1120 1353 938 70 708 189 1621 618 141 229 3959 22795 1894 708 38 167 708 38 167 82 24 3100 298 708 359 7 344 11016 242 7 82 82 80 462 11016 12 242 1621 7 469 66 365 386 196 45 365 82 786 4881 708 38 277 708 38 277 708 38 277 106 24 708 378 2030 120 1821 708 378 629 121 1945 1341 586 32 41 708 870 1621 378 708 2623 378 106 169 708 38 277 708 38 277 708 38 277 708 38 142 708 38 142 708 38 142 254 976 708 167 142 786 82 24 1320 7979 330 242 1621 15442 1498 298 1633 32 1621 305 28 753 1577 280 622 79 748 173 2664 21954 4 531 313 66 4829 2808 1327 335 1804 1288 6970 565 2295 242 1621 305 753 708 224 1991 2172 544 1132 3013 1220 1064 70 961 594 826 295 727 69 106 1309 57 40 7766 6
1638	2489 861 149 259 26 55 2 3 715 4 399 1181 101 22 2 3 1882 103 105 715 4 399 1181 715 135 27 91 379 377 994 2127 627 1234 1049 1975 2965 1328 4422 812 1086 691 1785 828 467 523 1229 2487 1116 1707 2205 1248 2039 1373 913 2167 1511 279 736 1334 2139 2119 1770 2489 1208 53 161 669 105 3 4 148 145 2158 148 2181 159 261 488 1156 159 717 208 1382 849 224 426 3 4 65 175 1612 915 103 755 65 737 399 816 1088 401 266 69 261 801 2169 601 1782 2 1 69 488 991 1288 900 22 106 1320 1127 1638 1127 1273 1533 1934 669 105 57 40 7229 6
1639	2371 1302 30 3300 942 1451 982 2 3 1884 802 32 960 500 3323 279 77 376 6645 2385 279 2371 1302 404 30 4659 376 4370 942 13598 12229 13810 376 26 3632 376 3300 88 892 10 26 30 1854 1296 4342 279 2371 1302 13810 26 30 3491 258 835 22007 133 85 5148 1882 19984 5744 5499 259 1963 2111 133 9357 1877 10562 230 11725 9080 6294 5499 156 526 133 7609 2110 486 4926 37 412 210 2111 36 67 654 1882 283 15800 435 112 14145 1133 532 178 30 435 489 1893 11318 5771 219 112 2231 647 1893 133 1882 3491 7 8586 112 435 344 1986 326 343 186 9560 144 283 30 236 8476 532 647 30 435 199 17550 219 5771 2236 8434 1893 88 1393 155 210 413 331 2306 1118 2840 331 660 5004 6312 1312 647 30 8453 226 12006 835 1133 230 4707 435 1302 4337 313 359 270 258 313 7 826 835 20327 4154 4881 4845 11566 1986 1130 187 6409 21414 15883 313 1037 256 794 256 3233 3695 6666 6056 313 1611 2843 24271 86 5894 643 15143 552 3012 397 2028 24753 435 310 8848 32 25 18107 3491 19666 6055 5544 1293 310 842 9689 8500 6585 1024 54 359 456 758 20168 4336 2781 25 83 992 3434 4865 631 5544 4716 142 163 5000 167 745 85 3712 258 313 7 265 456 48 136 195 4 15942 16693 295 482 173 898 392 4363 8891 361 937 1040 4 4375 8609 2006 65 279 2371 22026 3 55 61 49 1 1059 9 70 4562 6061 96 437 57 40 5993 6
1640	6092 11206 14627 13456 2 3 2350 6092 11206 5139 3448 3299 6092 11206 1707 3 8472 2872 7579 6092 11206 1187 5634 2357 160 889 9031 2836 6929 1584 25 13122 24218 4842 1584 25 23240 886 6929 1584 16093 758 6929 1584 8852 1197 5634 4861 10 1904 143 163 1438 5634 2917 4622 7960 5634 383 5634 98 970 932 18763 1802 89 4 5634 16 1567 120 1048 5634 1048 4236 1957 66 17218 493 10 24501 1976 15333 15333 1949 3242 4831 5634 1905 1976 493 1622 5634 1905 1976 5181 7 5634 21723 242 7 392 7 1584 12093 21 21723 23852 13792 5634 615 5634 2757 4137 737 5181 1957 15333 5634 4236 1981 640 14133 8679 5970 412 5739 5634 151 392 8679 5970 472 1894 98 2708 8679 5970 5634 2083 211 6425 24838 2179 89 2083 211 24838 2179 5634 9102 7942 397 8679 5970 12835 5970 392 412 47 12835 261 509 12835 5970 5634 6571 5634 8062 12835 7710 17 986 8521 24501 12835 17 1172 16707 22762 342 16707 2939 186 3281 5634 531 313 14627 13456 5634 14627 13456 517 14627 13456 11509 57 40 8499 6
1641	7627 209 24183 943 2 3 10566 13132 1447 216 18231 22254 13433 7990 16065 1957 1100 18837 13450 5180 18204 1476 15702 3070 3540 24960 19872 8449 1062 16210 15938 2453 22072 10893 11044 18740 18264 23056 1966 1557 10436 23822 7636 6381 23900 6036 15463 18904 18430 13344 472 19814 2370 1810 1481 844 7627 13686 167 341 10569 142 99 209 1696 2908 106 106 1550 896 82 972 66 4494 7481 2417 3916 844 209 280 586 3366 361 25158 141 586 341 10569 6837 9741 4035 10258 4249 1478 2317 13602 4680 24620 21516 1884 79 2067 5839 37 2756 998 836 397 21516 8811 996 79 11955 686 4739 209 2623 1696 1622 3390 4035 3570 2417 541 2213 18044 3570 4035 3182 10011 2401 1942 1517 7671 3182 9909 2401 10755 2431 4073 2171 1326 748 2163 2067 958 6937 1531 531 313 167 341 10569 142 99 209 1696 2908 106 106 1550 896 82 972 66 4494 7481 57 40 9254 6
1642	2711 2480 3206 26 2 3 3057 3 556 7669 2325 2329 27 1215 256 258 2480 3206 26 2291 4370 3548 133 133 409 440 30 210 931 16 210 259 26 178 30 25177 284 1605 4370 7 4352 5148 4452 2480 3206 5148 666 162 69 4716 3018 133 17 5936 6975 133 2052 27 1215 2291 133 125 133 409 30 162 210 5148 21894 133 409 162 284 4370 7 2236 4352 5148 4452 133 409 614 371 162 2236 210 25018 178 1706 3514 2661 30 144 116 144 14310 412 2111 7230 25177 133 409 567 2111 162 210 813 16821 440 375 1920 61 26 2166 5537 2291 55 1352 1876 2291 617 1 1055 27 1215 55 437 1445 437 1125 17 8 3701 1 1059 901 5636 6061 3 2605 57 40 9974 6
1643	279 376 1682 5076 12781 74 2 3 11310 279 376 5419 435 148 94 65 3270 83 41 352 2 3 279 465 1970 6315 3 55 61 49 1 671 9971 602 435 301 13 51 242 37 7 3270 306 36 440 6617 2 3 279 98 1700 273 2 3 279 4040 1397 279 500 3323 301 857 750 242 37 306 7 3270 9971 1397 77 376 1970 6315 667 7 687 9038 130 242 1621 341 242 341 2 3 279 590 454 279 376 258 26 36 931 133 35 9971 77 376 5419 5765 162 1876 376 9645 590 162 1970 6315 1169 13 931 133 133 643 98 454 376 318 175 1112 162 5076 929 13 2183 172 30 162 1118 55 376 409 652 162 30 41 1242 1286 3241 5214 306 26 36 133 376 440 6617 2 3 279 12 3 4 269 256 1329 301 857 1445 61 41 9971 4281 242 37 54 748 162 968 7 586 230 397 199 12467 784 2801 134 199 1665 776 312 4704 1970 6315 1063 162 30 69 10043 3217 4704 61 4394 162 16106 5076 162 69 637 162 69 2612 1445 24 3502 258 83 1741 133 1970 6315 2895 1263 434 258 11877 133 318 390 69 96 984 339 1874 96 133 258 1222 1063 162 500 30 162 169 2382 156 1063 162 1857 1410 162 69 169 770 162 30 5890 1063 412 69 4704 20739 61 172 1970 6315 1024 318 258 1446 3934 133 162 69 8977 8423 4908 3613 1446 90 1766 3934 16376 930 3934 162 210 2137 61 9483 503 12182 17 1907 412 69 1874 3934 5898 61 703 1063 162 9139 7587 10369 1970 6315 224 98 1539 1446 61 816 12 1446 242 155 232 1446 4885 232 242 145 1446 159 103 9802 2 3 279 1832 162 4814 24 454 376 409 394 83 13 1632 133 133 1567 125 9971 376 409 258 230 4186 3458 3632 162 3458 1018 162 5148 3256 12006 3072 159 93 12781 74 364 2 3 279 29 329 395 265 561 1185 1970 6315 394 93 590 2077 529 808 2183 532 34 9971 265 395 561 1185 362 93 130 188 116 349 395 214 93 121 2648 1970 6315 110 942 253 190 3089 3072 159 190 21 451 3072 159 21 93 35 6328 318 1029 65 148 502 239 1445 61 24 3277 97 236 3 4 2331 41 318 239 1970 6315 762 1607 3526 529 12781 74 53 364 201 265 543 74 159 7049 117 931 133 117 162 9863 22134 162 1682 162 920 1004 242 37 5076 549 201 162 4814 1039 1970 6315 19200 444 3303 103 5590 2 3 279 309 8955 857 329 1027 208 41 1970 6315 260 279 4 529 260 381 1549 9971 329 1970 6315 265 190 1402 318 1119 756 381 329 480 103 557 29 265 4 5224 4741 1970 6315 385 444 3303 103 529 1970 6315 4091 370 12 251 255 480 557 12 3848 279 4 232 529 260 381 184 120 2 3 279 1700 10570 273 2 3 4040 264 2 3 1063 802 7190 1970 6315 454 376 2870 1936 3944 9971 1700 2 8701 1063 2 802 242 37 94 3830 1970 6315 1063 162 3085 411 2360 57 40 7170 6
1644	1234 1558 2494 259 26 2 3 125 1234 26 345 1234 1370 1234 395 131 1234 254 57 40 7228 6
1645	279 376 1764 37 6058 201 2 3 2 3 279 5993 275 6220 279 77 4445 2711 279 77 1493 139 1397 4445 411 4406 2222 1741 11357 14297 845 687 2161 2538 9528 3270 9037 1657 4165 2313 5564 279 77 1493 139 263 6380 457 137 37 6380 1879 6380 8226 1709 567 6380 1783 2 3 279 454 376 3217 2536 275 3638 373 435 14090 458 145 376 51 376 292 229 2 3 1312 3 65 671 28 4141 1312 2064 376 51 69 4379 542 11310 279 376 5419 2 3 279 465 279 3 55 49 1 671 8676 602 477 4141 4633 279 3 55 49 1 671 8676 602 1764 7 3270 26 665 2 3 279 98 1700 273 2 3 279 4040 279 77 376 500 3323 301 857 311 376 1764 37 7 3270 8676 311 77 376 1764 10711 24938 22085 24740 7 3270 2 3 279 15477 1764 590 376 394 258 26 36 931 133 35 8676 311 376 1764 931 26 665 1936 7 10711 259 26 4452 7 1815 120 935 12620 282 320 1047 1764 37 656 269 255 2 3 279 12 3 4 269 98 1329 301 857 20961 1764 3 37 269 255 8676 320 1047 1764 37 656 269 255 7771 10726 261 255 1274 328 868 120 6383 4404 174 66 182 486 1730 1764 151 66 1481 959 163 3170 4798 2934 301 174 66 4133 334 230 659 363 3170 10726 148 93 4133 659 363 1047 597 121 2628 656 70 1764 37 169 255 2 3 279 441 1764 37 279 135 4 4458 55 41 8676 1764 37 292 122 279 135 22 12 1764 37 279 135 4458 293 558 37 9733 319 4 94 1410 1764 37 11140 6498 251 674 4 1410 341 612 937 395 561 1185 1764 7672 12444 2 3 279 29 329 395 265 561 1185 1764 394 93 529 2183 1428 34 8676 29 329 395 561 1185 1764 3848 83 93 978 9 362 3 4 360 1764 1059 24607 351 529 590 4 362 1764 4 4320 641 24 2348 534 1169 83 20069 1372 133 1858 133 1764 7672 13949 12444 730 464 237 2929 874 101 3139 201 162 61 401 15795 2 3 279 5573 11173 1591 105 253 758 279 3 4 12 422 10 22 538 8676 2895 135 17663 12 279 9 22 658 1040 105 360 174 293 240 30 608 113 279 3 4 253 395 25 819 7461 1591 105 43 106 2 3 279 309 301 857 20961 1764 190 41 130 17 231 60 4591 8676 279 1764 3 55 49 1 556 556 136 1764 458 4227 37 61 381 6037 44 456 1818 74 14011 1778 957 1063 162 733 279 3 4 4375 1764 3 37 1599 508 488 2006 221 744 101 61 240 37 1599 281 3 55 49 1 89 15477 1764 8333 279 3 55 49 1 1764 3 361 55 1445 61 2447 1112 51 3903 1303 393 6030 11220 3945 231 2496 10930 231 7634 4375 10325 2137 8 1531 1028 8220 74 725 101 2872 293 744 61 701 1857 676 6632 51 390 69 9887 61 1764 162 210 703 3772 61 1 1125 17 156 4591 42 1863 447 1355 6750 1355 341 8251 1355 2006 65 341 37 1539 3 65 1539 8 33 2741 9532 22866 1700 10570 273 2 3 4040 3944 264 2 3 1063 802 7190 15477 1764 279 135 55 101 14096 3944 8676 1700 802 1302 37 195 136 94 1700 2 3 15477 1764 239 1764 1769 4149 10325 2137 8 1531 61 1063 373 435 3358 915 1133 1764 435 6567 7699 57 40 5993 6
1646	2055 3360 9737 48 6814 828 376 2 3 311 2347 3360 10300 3360 9737 48 3360 208 2110 968 2891 4341 1063 1879 134 69 312 748 199 11322 1846 8485 4879 3360 4286 19873 1011 8469 4657 3642 551 926 5001 804 8039 12195 2004 2339 2161 3146 3360 753 2860 888 1897 1846 37 3873 1011 75 86 625 341 7 968 7 1027 260 1689 232 14180 72 1879 37 2129 13385 3360 1862 13274 602 97 920 982 89 3360 3296 744 801 319 2173 201 520 5 1879 4 648 1209 4 607 1680 6659 1060 4900 6784 17940 3 61 49 1 437 1059 6784 20589 1966 14263 16162 57 40 6851 6
1647	660 812 13766 2932 1073 3548 4370 2 3 133 17 124 133 125 2236 398 1073 530 3795 1026 1815 12819 10 2149 11872 6343 8565 23092 3935 6343 4813 13103 19244 1496 15124 327 3140 5148 3632 4186 10987 1866 2917 3240 7641 812 13766 133 1026 3483 812 3982 169 1898 1496 4819 812 13766 1496 24102 812 8943 3 1000 8943 14007 14882 769 405 2612 2081 13766 407 8825 1 1445 61 397 1736 14363 1218 42 5093 174 12 1445 8823 1446 24172 261 5898 159 90 1446 1717 6632 1539 1446 4885 816 813 1445 5898 3125 943 13766 1496 4819 55 1352 1445 8149 1 1059 8943 3 57 40 5580 6
1648	1756 1488 3081 3918 85 146 2 3 1756 976 3478 8026 10 16028 20816 3432 9041 1529 9393 932 256 146 21 1402 1756 229 9 2065 88 12 1317 1019 2616 199 3294 16229 65 26 344 9784 199 712 1522 333 2328 4787 776 9 2065 1332 13 345 2616 2616 413 51 170 910 621 318 337 2616 7 501 649 354 212 2 3 1086 697 2 3 40 1086 4 1246 2616 259 26 1815 266 14681 1296 313 10336 259 26 149 12 963 35 423 3184 1530 7 51 2293 7 964 499 337 357 1025 357 250 41 2616 30 52 30 52 2616 30 52 30 52 2616 30 52 30 52 2616 30 52 30 52 416 205 51 205 742 824 82 24 2616 469 66 1137 196 45 365 66 1710 418 540 280 328 82 1037 212 90 24 2616 210 318 69 96 361 984 1259 96 375 1021 615 90 4130 329 96 90 383 517 1184 615 186 120 90 383 517 615 186 120 2616 7 12 801 7 280 378 1588 167 1138 37 2688 838 1936 10619 7081 22171 223 7 260 19984 3 4 355 1529 10 4900 51 170 1086 399 768 2 3 210 612 61 672 16 65 875 294 264 263 65 789 962 903 16 542 720 2 3 679 700 791 2 3 223 792 655 355 675 601 160 820 866 172 1370 146 8615 5054 7 622 320 120 457 7 12149 5250 48 625 345 414 780 719 622 9044 345 14271 1800 2675 1057 1341 345 13563 137 37 260 5453 456 2369 7 146 125 1086 395 345 742 2 373 57 40 9121 6
1649	259 26 11168 1389 3243 1836 5585 2 3 1059 2605 8600 5608 1389 4258 1352 1389 3243 173 835 1325 2623 96 2989 1874 61 1118 429 12058 134 4152 1836 3448 2329 2425 164 26 435 214 30 4863 3243 6596 7112 500 122 9334 538 259 26 10990 30 164 1389 3243 2623 1815 8754 2425 3243 2623 1815 2425 3243 2623 162 19261 96 61 82 341 481 66 341 365 1042 786 70 2383 247 438 625 7 359 66 930 540 1710 5745 968 7 370 2846 212 3194 9539 810 105 832 659 9659 8200 8470 1809 5549 1942 4036 97 1654 4879 786 2383 247 438 70 7544 333 930 2028 19903 280 340 3170 163 594 2462 10596 163 12555 1389 3243 2623 1389 13390 3829 163 80 1871 189 1389 3 5680 2152 163 3564 79 130 9711 14949 12120 2380 23571 1723 70 722 4983 4626 1617 5608 1389 6299 639 826 594 2266 5411 780 3318 222 3318 3148 10346 1229 30 642 57 40 6503 6
1650	18276 1952 10183 14024 3374 133 2 3 209 3374 412 10183 1522 14024 105 2291 772 3526 766 17761 2055 10183 750 133 1741 18276 1952 10183 3374 412 214 15254 22891 4588 10183 1522 772 24511 13194 772 3662 772 3662 4859 282 4859 28 15127 7100 319 15155 5579 1241 3535 440 1388 1632 1388 9536 1388 23218 3374 1380 3374 412 3324 1522 4859 15254 25160 5045 3374 412 6127 1522 15397 10219 18369 18035 1388 440 3374 412 1224 4859 6935 821 13717 4859 1002 11144 392 3374 412 4859 7100 8323 2055 23127 282 20087 2832 12310 7254 20087 311 14024 3374 133 748 10183 1522 528 1522 1004 209 3374 6246 2023 8104 209 3374 412 2042 145 10183 3990 8104 144 398 860 5741 3374 412 737 1234 14024 3374 6246 1234 14024 57 40 7228 6
1651	1991 4370 149 259 2 3 1620 1991 16680 66 594 393 810 2297 108 540 980 66 4307 97 1416 1463 24 3909 620 694 4519 240 7943 1463 1991 297 1228 96 212 7553 9802 389 1991 66 1477 365 726 363 17904 1875 3254 659 365 196 156 726 2206 3625 1176 4663 19144 4663 19144 413 51 170 910 621 318 337 4663 7 501 649 354 212 58 3 212 825 557 7 249 212 2081 1228 297 1228 2551 1228 1622 189 695 1043 75 2699 3 695 1043 1951 872 333 1633 698 575 1835 371 695 937 351 93 249 695 1043 32 1622 695 1043 225 40 976 1991 167 773 79 2401 320 2317 2206 800 320 1991 3060 852 1991 1588 800 2347 7064 1963 7064 800 1588 776 6203 4399 938 295 2317 1 1055 55 437 1445 437 1125 17 8 3701 1 1059 901 5636 5196 5572 51 170 27 399 768 2 3 210 612 61 672 16 65 875 294 264 263 65 789 962 903 16 542 720 2 3 679 700 791 2 3 223 792 655 355 675 601 160 820 866 416 27 135 205 51 1561 2 3 27 715 4 399 1181 715 135 27 101 22 2 3 1882 27 135 715 4 399 1181 53 161 27 135 3 4 148 145 2158 148 2181 159 261 488 1156 159 717 208 1382 849 224 27 3 4 65 175 1612 915 65 737 399 816 1088 401 266 69 261 801 2169 601 1782 2 1 69 488 991 1798 1288 900 22 106 1320 1127 1638 1127 1273 1533 1934 57 40 10054 6
1652	1248 2702 3184 2 3 2 3 1248 2 3 1248 40 2033 1248 145 12 2702 273 2565 3184 53 237 301 7 2422 2347 1437 1691 423 2812 3288 69 306 7 51 2166 65 2033 2702 1328 666 38 2033 2702 1328 666 38 413 51 170 910 621 318 337 809 2702 7 501 649 354 212 7 964 838 968 1409 41 423 41 2702 3184 2812 167 24 809 958 3004 79 711 1120 79 189 586 8799 996 749 79 189 1594 4189 3508 1751 117 392 1120 622 2317 2771 79 2669 5025 749 3434 1588 2648 482 3950 4249 800 618 82 24 2702 469 66 2297 476 1521 1186 5083 114 1137 45 810 40 304 2702 2033 177 1559 7 361 2581 378 108 106 11276 7422 255 51 170 1248 399 768 2 3 210 612 61 672 16 65 875 294 264 263 65 789 962 903 16 542 720 2 3 679 700 791 2 3 223 792 655 355 675 601 160 820 866 715 4 399 1181 101 22 2 3 1882 103 105 715 4 399 1181 715 135 27 91 379 377 994 2127 627 1234 1049 1975 2965 1328 4422 812 1086 691 1785 828 467 523 1229 2487 1116 1707 2205 1248 2039 1373 913 2167 1511 279 736 1334 2139 2119 1770 2489 1208 53 161 669 105 3 4 148 145 2158 148 2181 159 261 488 1156 159 717 208 1382 849 224 426 3 4 65 175 1612 915 103 755 65 737 399 816 1088 401 266 69 261 801 2169 601 1782 2 1 69 488 991 1288 900 22 106 1320 1127 1638 1127 1273 1533 1934 669 105 57 40 8771 6
1653	1229 4802 259 26 12484 963 3355 2 3 915 1063 802 737 1229 2 6246 1229 2 373 1229 2 373 1229 2 373 1229 2 373 2 57 40 6503 6
1654	1334 921 13572 2 3 94 2 3 1334 1334 395 205 345 1334 405 131 395 131 2 3 1334 373 57 40 6390 6
1655	812 1362 3512 26 2425 2 3 90 24 3512 318 69 4779 96 361 984 90 423 96 1807 304 444 375 90 659 96 120 28 186 885 90 16 120 1467 383 517 90 88 120 40 304 3512 1628 1289 79 821 622 1120 977 952 2262 24 97 121 3533 2149 4420 10 494 199 51 170 812 399 768 2 3 210 612 61 672 16 65 875 294 264 263 65 789 962 903 16 542 720 2 3 679 700 791 2 3 223 792 655 355 675 601 160 820 866 125 30 345 1459 812 405 131 1370 1459 812 1807 1459 2 373 57 40 5580 6
1656	1338 26 1397 5018 4445 1057 7 1459 2 3 5018 4445 376 3891 2 3 1373 373 2 3 1373 373 2 3 1373 824 2 1373 373 965 531 313 5018 376 1057 1459 348 1034 2242 5484 2733 2703 242 1215 3514 3763 3488 3677 3491 57 40 8222 6
1657	5614 741 5517 7065 7687 63 2 71 5614 1779 1734 63 1 19 356 690 2876 413 1853 165 330 1 741 12704 5517 4772 12 1892 1562 1853 165 19 741 4357 89 671 21478 8439 1 977 8439 671 298 14589 95 45 118 13 119 13 1 104 152 5614 14589 95 45 118 13 119 7065 5558 5614 4 165 7687 63 603 7065 391 5614 17121 1974 13598 2640 1974 7065 298 814 12704 5744 938 4 165 2578 7065 1312 1246 12704 5517 11227 281 5614 6993 1223 10185 11634 8068 1223 4090 12704 9724 8004 3992 1 1223 5091 5614 78 1406 143 169 2981 2564 92 1 12704 9076 409 5614 1881 1330 1293 6
1658	627 10572 3060 4716 935 2 3 90 24 254 659 96 28 375 61 109 1467 90 96 321 28 307 383 517 1184 1931 186 120 383 190 60 186 120 1027 939 1832 90 24 16 98 8586 10572 1696 376 38 10572 1696 376 38 413 51 170 910 621 318 337 10572 1696 7 501 649 354 212 7 964 499 337 357 1025 357 250 41 10572 1696 321 196 30 52 30 52 1429 10572 1696 321 196 1481 30 52 30 52 1429 10572 1696 482 196 1481 30 52 30 52 1429 416 205 51 205 742 824 167 24 5319 7162 121 2118 2382 5319 253 367 1147 6410 378 6410 7308 280 3573 1517 10275 21 3010 2118 21 10405 12460 280 115 189 24469 28 7485 17029 21167 1389 5783 996 4427 4338 9618 280 2592 51 170 627 399 18157 768 2 3 210 612 61 672 16 65 875 294 264 263 65 789 962 903 16 542 720 2 3 679 700 791 2 3 223 792 655 355 675 601 160 820 866 627 395 146 205 931 1409 1103 627 1081 414 1918 48 26 980 3702 26 6452 26 3697 220 26 3360 26 1749 1278 2156 26 6523 26 1706 26 6768 26 708 26 26 3469 26 5246 26 468 26 6138 26 5319 935 6511 1278 1372 1026 1930 437 2001 7 669 105 1464 205 51 1561 627 824 715 6976 105 146 27 91 828 379 377 627 1707 1234 279 1116 1248 812 467 2167 1208 57 40 6109 6
1659	1234 6466 7171 313 7 26 2 3 125 1234 26 345 1234 1370 1234 395 131 1234 254 57 40 7228 6
1660	2205 3337 7 259 26 2 3 715 4 399 1181 101 22 2 3 2316 135 105 715 4 399 1181 715 135 2205 4617 3851 1707 2817 4468 3960 4268 4587 3477 53 161 669 105 3 4 148 145 2158 148 2181 159 261 488 1156 159 717 208 1382 849 224 426 3 4 65 175 1612 915 103 755 65 737 399 816 1088 401 266 69 261 801 2169 601 1782 2 1 69 488 991 1288 900 22 106 1320 1127 1638 1127 1273 1533 1934 669 105 57 40 8857 6
1661	1511 553 1688 1112 2 3 94 2 3 1511 373 2 3 4936 1511 2984 1370 1511 395 205 345 1511 405 131 395 131 2 3 1511 373 57 40 8212 6
